WijkenEnBuurten,ID,GeregistreerdeMisdrijven_1
BU04847001,10100,9
BU04847002,10113,5
BU04847003,10126,6
BU04847004,10139,24
BU04847005,10152,93
BU04847006,10165,54
BU04847007,10178,33
BU04847008,10191,35
BU04847009,10204,43
BU04847010,10217,19
BU04847011,10230,88
BU04847012,10243,34
BU04847013,10256,41
BU04847014,10269,20
BU04847015,10282,3
BU04847101,10308,13
BU04847102,10321,14
BU04847103,10334,7
BU04849101,10360,56
BU04849102,10373,12
BU04849103,10386,24
BU04849104,10399,35
BU04849105,10412,19
BU04849401,10438,22
BU04849402,10451,22
BU04849403,10464,39
BU04849404,10477,22
BU04849601,10503,12
BU04849602,10516,30
BU04849603,10529,27
BU04849604,10542,6
BU04890101,28885,128
BU04890102,28898,9
BU04890103,28911,33
BU04890204,28937,80
BU04890205,28950,15
BU04890206,28963,21
BU04890207,28976,25
BU04890308,29002,18
BU04890409,29028,97
BU04890410,29041,6
BU04890511,29067,16
BU04890512,29080,38
BU04890513,29093,11
BU04890614,29119,14
BU04890715,29145,65
BU04890816,29171,41
BU04890817,29184,13
BU04890918,29210,7
BU04890919,29223,21
BU04890920,29236,41
BU04890921,29249,4
BU04890922,29262,15
BU04891023,29288,23
BU04891124,29314,22
BU04891225,29340,20
BU04891226,29353,8
BU04891227,29366,10
BU04891328,29392,16
BU04891429,29418,26
BU04891430,29431,15
BU04891431,29444,48
BU04891432,29457,32
BU04891533,29483,64
BU04891634,29509,95
BU04891735,29535,7
BU04891836,29561,33
BU04891937,29587,23
BU04892039,29613,112
BU04893050,29639,10
BU04893051,29652,12
BU04893052,29665,6
BU04893053,29678,9
BU04893054,29691,12
BU04893160,29717,13
BU04893161,29730,38
BU04893162,29743,16
BU04893163,29756,8
BU04893164,29769,71
BU04895070,29795,32
BU04895071,29808,17
BU04895072,29821,46
BU04895073,29834,3
BU04895074,29847,8
BU04895075,29860,8
BU04895076,29873,12
BU04895077,29886,14
BU04895078,29899,30
BU04895080,29912,4
BU04895081,29925,7
BU04895082,29938,63
BU04895083,29951,7
BU04895084,29964,9
BU04980000,59591,8
BU04980001,59604,1
BU04980002,59617,16
BU04980003,59630,18
BU04980004,59643,19
BU04980005,59656,48
BU04980006,59669,71
BU04980007,59682,18
BU04980008,59695,14
BU04980009,59708,0
BU04980010,59721,6
BU04980100,59747,13
BU04980101,59760,3
BU04980109,59773,5
BU04980200,59799,34
BU04980300,59825,56
BU04980301,59838,22
BU04980306,59851,0
BU04980308,59864,1
BU04980309,59877,7
BU04980400,59903,27
BU04980401,59916,1
BU04980500,59942,14
BU04980600,59968,12
BU04980601,59981,21
BU04980602,59994,15
BU04980700,60020,1
BU05020110,46461,0
BU05020111,46474,14
BU05020112,46487,12
BU05020113,46500,26
BU05020114,46513,1
BU05020115,46526,37
BU05020116,46539,23
BU05020117,46552,23
BU05020118,46565,16
BU05020119,46578,41
BU05020223,46604,58
BU05020224,46617,231
BU05020225,46630,36
BU05020226,46643,12
BU05020227,46656,48
BU05020228,46669,11
BU05020229,46682,26
BU05020332,46708,49
BU05020333,46721,161
BU05020334,46734,33
BU05020335,46747,90
BU05020336,46760,13
BU05020337,46773,13
BU05020338,46786,43
BU05020441,46812,29
BU05020442,46825,127
BU05020443,46838,42
BU05020444,46851,3
BU05020445,46864,11
BU05020446,46877,18
BU05020447,46890,3
BU05020448,46903,23
BU05020449,46916,11
BU05020551,46942,45
BU05020552,46955,44
BU05020553,46968,10
BU05020554,46981,21
BU05020555,46994,11
BU05020556,47007,34
BU05020557,47020,14
BU05020621,47046,9
BU05020622,47059,2
BU05020631,47072,19
BU05020658,47085,5
BU05020659,47098,3
BU05020661,47111,67
BU05020662,47124,73
BU05020663,47137,18
BU05020664,47150,12
BU05020665,47163,38
BU05020666,47176,6
BU05020770,47202,22
BU05020771,47215,31
BU05020772,47228,57
BU05020773,47241,50
BU05020774,47254,27
BU05020775,47267,40
BU05020776,47280,60
BU05020777,47293,60
BU05020778,47306,53
BU05020779,47319,39
BU05020880,47345,8
BU05020881,47358,66
BU05020882,47371,9
BU05020883,47384,26
BU05020884,47397,15
BU05020885,47410,4
BU05020886,47423,23
BU05020887,47436,46
BU05020888,47449,16
BU05020889,47462,24
BU05020991,47488,32
BU05020992,47501,26
BU05020993,47514,25
BU05020994,47527,70
BU05020995,47540,20
BU05020996,47553,1
BU05020997,47566,10
BU05020998,47579,10
BU05031100,50452,5
BU05031101,50465,40
BU05031102,50478,154
BU05031103,50491,91
BU05031104,50504,434
BU05031105,50517,485
BU05031106,50530,91
BU05031107,50543,134
BU05031108,50556,19
BU05031109,50569,209
BU05031200,50595,25
BU05031201,50608,6
BU05031202,50621,28
BU05031203,50634,48
BU05031204,50647,37
BU05031205,50660,49
BU05031206,50673,40
BU05031207,50686,68
BU05031208,50699,22
BU05031300,50725,4
BU05031301,50738,49
BU05031302,50751,45
BU05031303,50764,56
BU05031304,50777,26
BU05031305,50790,104
BU05031306,50803,69
BU05031307,50816,188
BU05031400,50842,79
BU05031401,50855,73
BU05031402,50868,20
BU05031403,50881,32
BU05031404,50894,17
BU05031405,50907,23
BU05031406,50920,39
BU05031407,50933,17
BU05031600,50959,37
BU05031601,50972,52
BU05031602,50985,54
BU05031603,50998,77
BU05031604,51011,10
BU05032200,51037,18
BU05032201,51050,30
BU05032202,51063,76
BU05032203,51076,51
BU05032204,51089,53
BU05032205,51102,2
BU05032300,51128,31
BU05032301,51141,38
BU05032302,51154,10
BU05032303,51167,72
BU05032304,51180,40
BU05032305,51193,10
BU05032400,51219,79
BU05032401,51232,205
BU05032402,51245,64
BU05032403,51258,81
BU05032404,51271,34
BU05032405,51284,218
BU05032406,51297,82
BU05032407,51310,161
BU05032408,51323,17
BU05032500,51349,66
BU05032501,51362,147
BU05032502,51375,62
BU05032503,51388,73
BU05032504,51401,52
BU05032505,51414,85
BU05032506,51427,16
BU05032507,51440,33
BU05032508,51453,73
BU05032509,51466,15
BU05032510,51479,2
BU05032600,51505,7
BU05032700,51531,51
BU05032702,51544,53
BU05032703,51557,45
BU05032704,51570,1
BU05032800,51596,40
BU05032801,51609,53
BU05032802,51622,48
BU05032803,51635,64
BU05032804,51648,4
BU05032805,51661,137
BU05032806,51674,51
BU05032807,51687,9
BU05032808,51700,7
BU05032809,51713,7
BU05032810,51726,35
BU05032900,51752,9
BU05032901,51765,50
BU05032902,51778,57
BU05050100,57693,31
BU05050101,57706,55
BU05050102,57719,38
BU05050103,57732,29
BU05050104,57745,14
BU05050105,57758,63
BU05050106,57771,41
BU05050107,57784,47
BU05050108,57797,305
BU05050109,57810,22
BU05050110,57823,97
BU05050111,57836,22
BU05050112,57849,29
BU05050113,57862,205
BU05050114,57875,81
BU05050200,57901,92
BU05050201,57914,18
BU05050202,57927,52
BU05050203,57940,24
BU05050204,57953,27
BU05050205,57966,80
BU05050206,57979,31
BU05050300,58005,7
BU05050301,58018,46
BU05050302,58031,21
BU05050303,58044,69
BU05050304,58057,54
BU05050305,58070,126
BU05050306,58083,73
BU05050307,58096,160
BU05050400,58122,87
BU05050401,58135,60
BU05050402,58148,20
BU05050403,58161,14
BU05050404,58174,21
BU05050405,58187,89
BU05050406,58200,17
BU05050500,58226,66
BU05050501,58239,33
BU05050502,58252,52
BU05050503,58265,41
BU05050504,58278,19
BU05050505,58291,93
BU05050506,58304,10
BU05050507,58317,32
BU05050508,58330,34
BU05050509,58343,84
BU05050510,58356,9
BU05050600,58382,27
BU05050601,58395,32
BU05050602,58408,30
BU05050603,58421,39
BU05050604,58434,41
BU05050605,58447,36
BU05050606,58460,19
BU05050607,58473,39
BU05050608,58486,59
BU05050700,58512,62
BU05050701,58525,67
BU05050702,58538,51
BU05050703,58551,21
BU05050704,58564,39
BU05050705,58577,54
BU05050706,58590,21
BU05050707,58603,7
BU05050708,58616,10
BU05050709,58629,6
BU05050710,58642,0
BU05050711,58655,0
BU05050800,58681,323
BU05050801,58694,76
BU05050802,58707,25
BU05050900,58733,234
BU05050901,58746,185
BU05050902,58759,60
BU05050903,58772,25
BU05050904,58785,41
BU05050905,58798,23
BU05050906,58811,34
BU05050907,58824,28
BU05050908,58837,49
BU05050909,58850,60
BU05050910,58863,16
BU05051000,58889,1
BU05051001,58902,55
BU05051002,58915,6
BU05051003,58928,4
BU05051004,58941,7
BU05051005,58954,1
BU05051006,58967,148
BU05051007,58980,97
BU05051008,58993,4
BU05051009,59006,39
BU05051010,59019,149
BU05051011,59032,13
BU05051012,59045,2
BU05051013,59058,10
BU05051100,59084,56
BU05051101,59097,50
BU05051102,59110,12
BU05051103,59123,16
BU05051104,59136,2
BU05051105,59149,114
BU05051106,59162,32
BU05051107,59175,31
BU05051108,59188,19
BU05051109,59201,86
BU05051110,59214,18
BU05051111,59227,15
BU05051112,59240,0
BU05051900,59266,56
BU05051901,59279,71
BU05051902,59292,15
BU05051903,59305,13
BU05051904,59318,18
BU05051905,59331,10
BU05051906,59344,3
BU05051907,59357,3
BU05051909,59370,4
BU05051910,59383,40
BU05051911,59396,28
BU05051912,59409,3
BU05051914,59422,46
BU05051915,59435,7
BU05051916,59448,22
BU05051917,59461,23
BU05051918,59474,9
BU05051919,59487,35
BU05059800,59513,7
BU05059801,59526,6
BU05059804,59539,77
BU05059805,59552,4
BU06130101,2482,47
BU06130102,2495,34
BU06130103,2508,0
BU06130104,2521,3
BU06130205,2547,91
BU06130207,2560,3
BU06130308,2586,52
BU06130309,2599,29
BU06130310,2612,45
BU06130311,2625,44
BU06130312,2638,114
BU06130313,2651,18
BU06130414,2677,80
BU06130415,2690,22
BU06130416,2703,45
BU06130417,2716,29
BU06130418,2729,30
BU06130419,2742,22
BU06130420,2755,3
BU06130521,2781,76
BU06130522,2794,13
BU06130623,2820,40
BU06130624,2833,51
BU06130625,2846,9
BU06130626,2859,52
BU06130706,2885,61
BU06540101,41781,7
BU06540102,41794,9
BU06540201,41820,13
BU06540202,41833,19
BU06540203,41846,1
BU06540301,41872,3
BU06540302,41885,0
BU06540401,41911,8
BU06540402,41924,3
BU06540501,41950,102
BU06540502,41963,10
BU06540601,41989,10
BU06540602,42002,1
BU06540701,42028,13
BU06540702,42041,3
BU06540801,42067,16
BU06540802,42080,5
BU06540901,42106,19
BU06540902,42119,9
BU06540903,42132,23
BU06541001,42158,7
BU06541002,42171,2
BU06541101,42197,8
BU06541102,42210,5
BU06541201,42236,13
BU06541202,42249,13
BU06541301,42275,59
BU06541302,42288,9
BU06541401,42314,1
BU06541402,42327,2
BU06541501,42353,60
BU06541502,42366,6
BU07430101,27832,16
BU07430102,27845,28
BU07430103,27858,2
BU07430201,27884,6
BU07430202,27897,28
BU07430301,27923,2
BU07430302,27936,37
BU07430303,27949,37
BU07430401,27975,22
BU07430402,27988,12
BU07430403,28001,2
BU07430404,28014,8
BU07430405,28027,13
BU07430501,28053,10
BU07430502,28066,57
BU07430503,28079,4
BU07430504,28092,7
BU07430601,28118,23
BU07430602,28131,26
BU07430603,28144,113
BU07430701,28170,20
BU07430702,28183,10
BU07430801,28209,27
BU07430802,28222,25
BU07430901,28248,0
BU07431001,28274,7
BU07431002,28287,28
BU07431101,28313,18
BU07440101,28352,60
BU07440102,28365,23
BU07440103,28378,18
BU07440104,28391,6
BU07440105,28404,1
BU07440106,28417,1
BU07440107,28430,77
BU07440201,28456,10
BU07440202,28469,14
BU07440301,28495,1
BU07480000,33994,460
BU07480001,34007,132
BU07480002,34020,234
BU07480003,34033,109
BU07480004,34046,108
BU07480005,34059,98
BU07480006,34072,232
BU07480100,34098,106
BU07480101,34111,68
BU07480102,34124,83
BU07480103,34137,84
BU07480200,34163,314
BU07480201,34176,104
BU07480202,34189,167
BU07480203,34202,194
BU07480204,34215,78
BU07480205,34228,48
BU07480206,34241,21
BU07480208,34254,21
BU07480209,34267,196
BU07480300,34293,176
BU07480301,34306,38
BU07480302,34319,139
BU07480306,34332,45
BU07480308,34345,4
BU07480309,34358,1
BU07480400,34384,78
BU07480401,34397,56
BU07480402,34410,27
BU07480403,34423,30
BU07480404,34436,43
BU07480405,34449,60
BU07480408,34462,86
BU07480409,34475,5
BU07480500,34501,25
BU07480507,34514,2
BU07480508,34527,4
BU07480509,34540,1
BU07530101,36373,137
BU07530201,36399,71
BU07530301,36425,8
BU07530401,36451,33
BU07530501,36477,14
BU07530601,36503,13
BU07530701,36529,53
BU07530801,36555,114
BU07530901,36581,155
BU07531001,36607,170
BU07531101,36633,27
BU07531201,36659,14
BU07531301,36685,52
BU07531401,36711,64
BU07531501,36737,155
BU07531601,36763,26
BU07531701,36789,14
BU07531801,36815,5
BU07531901,36841,32
BU07550000,40312,148
BU07550005,40325,42
BU07550006,40338,28
BU07550007,40351,21
BU07550008,40364,32
BU07550009,40377,5
BU07550100,40403,18
BU07550109,40416,17
BU07570000,42405,373
BU07570001,42418,191
BU07570002,42431,133
BU07570003,42444,98
BU07570004,42457,34
BU07570005,42470,27
BU07570006,42483,19
BU07570007,42496,39
BU07570008,42509,9
BU07570009,42522,8
BU07570100,42548,17
BU07570109,42561,9
BU07570200,42587,49
BU07570206,42600,3
BU07570207,42613,8
BU07570208,42626,10
BU07570209,42639,25
BU07573000,42665,29
BU07573100,42691,15
BU07580001,42730,237
BU07580002,42743,576
BU07580003,42756,117
BU07580004,42769,411
BU07580005,42782,530
BU07580006,42795,1054
BU07580100,42821,351
BU07580101,42834,342
BU07580102,42847,344
BU07580103,42860,146
BU07580104,42873,143
BU07580105,42886,257
BU07580106,42899,70
BU07580107,42912,33
BU07580200,42938,449
BU07580201,42951,226
BU07580202,42964,245
BU07580203,42977,168
BU07580204,42990,27
BU07580205,43003,73
BU07580300,43029,127
BU07580301,43042,246
BU07580302,43055,93
BU07580303,43068,179
BU07580309,43081,77
BU07580400,43107,191
BU07580401,43120,192
BU07580500,43146,118
BU07580501,43159,391
BU07580502,43172,561
BU07580503,43185,295
BU07580504,43198,84
BU07580505,43211,141
BU07580506,43224,290
BU07580507,43237,228
BU07580508,43250,54
BU07580509,43263,72
BU07580600,43289,109
BU07580601,43302,100
BU07580602,43315,97
BU07580603,43328,99
BU07580604,43341,106
BU07580605,43354,33
BU07580606,43367,41
BU07580607,43380,303
BU07580609,43393,11
BU07580700,43419,104
BU07580701,43432,36
BU07580709,43445,28
BU07580800,43471,92
BU07580809,43484,52
BU07580900,43510,259
BU07580909,43523,25
BU07581000,43549,169
BU07581008,43562,5
BU07581009,43575,7
BU07620100,51817,29
BU07620101,51830,186
BU07620102,51843,14
BU07620103,51856,24
BU07620104,51869,31
BU07620105,51882,114
BU07620106,51895,13
BU07620107,51908,21
BU07620108,51921,16
BU07620109,51934,84
BU07620110,51947,40
BU07620111,51960,7
BU07620112,51973,9
BU07620113,51986,40
BU07620114,51999,8
BU07620200,52025,31
BU07620201,52038,48
BU07620300,52064,24
BU07620301,52077,68
BU07620400,52103,50
BU07620401,52116,48
BU07620500,52142,16
BU07620501,52155,21
BU07620600,52181,37
BU07620601,52194,22
BU07620700,52220,11
BU07620701,52233,11
BU07620800,52259,3
BU07620801,52272,14
BU07660101,57433,110
BU07660102,57446,1
BU07660103,57459,80
BU07660104,57472,16
BU07660105,57485,226
BU07660106,57498,47
BU07660107,57511,43
BU07660108,57524,47
BU07660109,57537,85
BU07660110,57550,16
BU07660111,57563,6
BU07660112,57576,5
BU07660113,57589,11
BU07660114,57602,32
BU07660115,57615,1
BU07660216,57641,31
BU07660217,57654,2
BU08880000,30757,457
BU08880001,30770,54
BU08880002,30783,130
BU08880100,30809,8
BU08880101,30822,23
BU08880102,30835,5
BU08880103,30848,2
BU08880109,30861,67
BU08890000,31381,199
BU08890001,31394,109
BU08890008,31407,25
BU08890009,31420,3
BU08890100,31446,31
BU08890101,31459,1
BU08890102,31472,2
BU08890109,31485,12
BU08930110,33110,3
BU08930111,33123,1
BU08930220,33149,3
BU08930221,33162,1
BU08930330,33188,105
BU08930331,33201,22
BU08930332,33214,10
BU08930440,33240,40
BU08930441,33253,46
BU08930550,33279,46
BU08930551,33292,28
BU08930660,33318,21
BU08930661,33331,7
BU08930662,33344,71
BU08930770,33370,3
BU08930771,33383,15
BU08990124,44875,11
BU08990126,44888,44
BU08990134,44901,86
BU08990135,44914,46
BU08990136,44927,14
BU08990144,44940,50
BU08990201,44966,20
BU08990202,44979,8
BU08990203,44992,39
BU08990204,45005,15
BU08990205,45018,43
BU08990207,45031,75
BU08990208,45044,26
BU08990209,45057,19
BU08990225,45070,9
BU08990242,45083,5
BU08990243,45096,3
BU08990314,45122,20
BU08990315,45135,16
BU08990316,45148,34
BU08990317,45161,65
BU08990318,45174,26
BU08990332,45187,2
BU08990333,45200,8
BU08990337,45213,0
BU08990339,45226,15
BU08990340,45239,47
BU08990345,45252,12
BU08990428,45278,18
BU08990429,45291,34
BU08990430,45304,54
BU08990431,45317,17
BU08990438,45330,4
BU08990441,45343,26
BU08990506,45369,33
BU08990510,45382,12
BU08990511,45395,18
BU08990512,45408,91
BU08990513,45421,40
BU08990519,45434,31
BU08990520,45447,13
BU08990521,45460,32
BU08990522,45473,15
BU08990523,45486,31
BU08990527,45499,17
BU16800000,51,56
BU16800009,64,2
BU16800100,90,19
BU16800109,103,8
BU16800200,129,12
BU16800209,142,1
BU16800300,168,5
BU16800309,181,2
BU16800400,207,1
BU16800409,220,1
BU16800500,246,9
BU16800509,259,5
BU16800600,285,7
BU16800609,298,0
BU16800700,324,1
BU16800709,337,0
BU16800800,363,0
BU16800809,376,0
BU16800900,402,0
BU16800909,415,0
BU16801100,441,5
BU16801109,454,1
BU16801200,480,2
BU16801209,493,1
BU16801300,519,2
BU16801309,532,0
BU16801400,558,24
BU16801401,571,1
BU16801409,584,36
BU16801500,610,32
BU16801501,623,1
BU16801509,636,0
BU16801600,662,13
BU16801601,675,0
BU16801609,688,1
BU16801700,714,126
BU16801709,727,16
BU16801800,753,8
BU16801801,766,1
BU16801802,779,6
BU16801809,792,4
BU16801900,818,88
BU16801901,831,0
BU16801902,844,0
BU16801903,857,1
BU16801908,870,25
BU16801909,883,10
BU16802000,909,6
BU16802001,922,6
BU16802008,935,5
BU16802009,948,10
BU16802100,974,3
BU16802101,987,0
BU16802109,1000,13
BU16810001,40455,8
BU16810009,40468,2
BU16810101,40494,5
BU16810102,40507,18
BU16810103,40520,14
BU16810104,40533,15
BU16810109,40546,6
BU16810209,40572,4
BU16810309,40598,3
BU16817901,40624,6
BU16817909,40637,0
BU16818001,40663,14
BU16818002,40676,13
BU16818003,40689,16
BU16818009,40702,1
BU16818109,40728,1
BU16818201,40754,5
BU16818202,40767,15
BU16818203,40780,13
BU16818204,40793,12
BU16818205,40806,1
BU16818206,40819,33
BU16818209,40832,25
BU16818309,40858,1
BU16818409,40884,4
BU16818501,40910,5
BU16818509,40923,2
BU16818601,40949,3
BU16818609,40962,1
BU16818701,40988,4
BU16818709,41001,13
BU16818801,41027,6
BU16818809,41040,9
BU16818909,41066,13
BU16819001,41092,1
BU16819009,41105,19
BU16819109,41131,3
BU16819209,41157,3
BU16819309,41183,3
BU16819409,41209,3
BU16819501,41235,3
BU16819502,41248,0
BU16819503,41261,16
BU16819509,41274,20
BU16819601,41300,3
BU16819609,41313,6
BU16819701,41339,7
BU16819702,41352,43
BU16819703,41365,15
BU16819704,41378,7
BU16819705,41391,6
BU16819709,41404,9
BU16819801,41430,4
BU16819802,41443,3
BU16819803,41456,4
BU16819809,41469,10
BU16819901,41495,5
BU16819909,41508,3
BU17060000,48996,243
BU17060001,49009,14
BU17060002,49022,11
BU17060008,49035,15
BU17060009,49048,233
BU17060100,49074,46
BU17060101,49087,5
BU17060109,49100,3
BU17060200,49126,28
BU17060201,49139,5
BU17060209,49152,7
BU17060300,49178,177
BU17060301,49191,5
BU17060302,49204,33
BU17060308,49217,9
BU17060309,49230,69
BU17060400,49256,28
BU17060409,49269,23
BU17060500,49295,20
BU17060509,49308,0
BU17110153,62009,16
BU17110158,62022,19
BU17110159,62035,35
BU17110160,62048,27
BU17110161,62061,61
BU17110163,62074,3
BU17110165,62087,12
BU17110166,62100,1
BU17110167,62113,17
BU17110264,62139,14
BU17110268,62152,6
BU17110312,62178,11
BU17110313,62191,14
BU17110362,62204,24
BU17110414,62230,1
BU17110415,62243,1
BU17110416,62256,1
BU17110417,62269,43
BU17110418,62282,0
BU17110419,62295,43
BU17110456,62308,7
BU17110520,62334,1
BU17110521,62347,7
BU17110522,62360,13
BU17110523,62373,63
BU17110524,62386,206
BU17110525,62399,65
BU17110526,62412,2
BU17110527,62425,0
BU17110547,62438,0
BU17110548,62451,44
BU17110549,62464,3
BU17110551,62477,6
BU17110554,62490,33
BU17110555,62503,0
BU17110557,62516,4
BU17110569,62529,6
BU17110628,62555,16
BU17110629,62568,3
BU17110630,62581,11
BU17110731,62607,9
BU17110732,62620,87
BU17110733,62633,20
BU17110734,62646,0
BU17110735,62659,90
BU17110750,62672,0
BU17110836,62698,7
BU17110837,62711,10
BU17110938,62737,7
BU17110939,62750,38
BU17110940,62763,32
BU17111041,62789,21
BU17111042,62802,32
BU17111143,62828,40
BU17111144,62841,11
BU17111145,62854,0
BU17111146,62867,1
BU17111152,62880,0
BU17190101,60059,1
BU17190102,60072,4
BU17190103,60085,21
BU17190104,60098,7
BU17190201,60124,13
BU17190202,60137,13
BU17190203,60150,22
BU17190204,60163,30
BU17190205,60176,4
BU17190206,60189,35
BU17190207,60202,46
BU17190208,60215,51
BU17190209,60228,31
BU17190210,60241,48
BU17190301,60267,29
BU17190302,60280,29
BU17190303,60293,17
BU17190304,60306,25
BU17190305,60319,31
BU17190306,60332,8
BU17190307,60345,32
BU17190308,60358,2
BU17190309,60371,11
BU17190401,60397,24
BU17190402,60410,23
BU17190403,60423,17
BU17190501,60449,8
BU17190502,60462,6
BU17190503,60475,14
BU17190504,60488,16
BU17190505,60501,15
BU17190601,60527,13
BU17190602,60540,5
BU17190603,60553,51
BU17190604,60566,14
BU17190605,60579,4
BU17190606,60592,21
BU17190607,60605,24
BU17210101,35593,81
BU17210102,35606,15
BU17210103,35619,8
BU17210104,35632,7
BU17210105,35645,9
BU17210106,35658,10
BU17210107,35671,24
BU17210108,35684,4
BU17210109,35697,28
BU17210110,35710,22
BU17210111,35723,3
BU17210112,35736,16
BU17210113,35749,6
BU17210114,35762,7
BU17210115,35775,18
BU17210116,35788,12
BU17210117,35801,6
BU17210118,35814,16
BU17210119,35827,14
BU17210120,35840,36
BU17210201,35866,35
BU17210202,35879,4
BU17210203,35892,5
BU17210204,35905,21
BU17210205,35918,6
BU17210206,35931,10
BU17210207,35944,4
BU17210208,35957,6
BU17210209,35970,8
BU17210210,35983,11
BU17210211,35996,10
BU17210301,36022,64
BU17210302,36035,7
BU17210303,36048,11
BU17210304,36061,13
BU17210305,36074,9
BU17210306,36087,7
BU17210307,36100,2
BU17210308,36113,23
BU17210309,36126,9
BU17210310,36139,6
BU17210401,36165,8
BU17210402,36178,22
BU17210403,36191,21
BU17210501,36217,23
BU17210502,36230,23
BU17210503,36243,10
BU17210504,36256,13
BU17210505,36269,19
BU17210506,36282,23
BU17210601,36308,17
BU17210602,36321,26
BU17210603,36334,21
BU17230101,10581,7
BU17230102,10594,7
BU17230103,10607,14
BU17230104,10620,3
BU17230105,10633,8
BU17230106,10646,7
BU17230107,10659,27
BU17230201,10685,19
BU17230202,10698,9
BU17230203,10711,7
BU17230204,10724,16
BU17230205,10737,5
BU17230206,10750,5
BU17230207,10763,38
BU17230301,10789,12
BU17230401,10815,12
BU17230402,10828,6
BU17230501,10854,10
BU17230601,10880,5
BU17240001,32239,10
BU17240002,32252,3
BU17240003,32265,16
BU17240004,32278,3
BU17240005,32291,5
BU17240006,32304,20
BU17240007,32317,28
BU17240008,32330,9
BU17240009,32343,4
BU17240010,32356,15
BU17240011,32369,9
BU17240012,32382,1
BU17240013,32395,16
BU17240014,32408,10
BU17240015,32421,6
BU17240016,32434,1
BU17240017,32447,9
BU17240101,32473,3
BU17240201,32499,6
BU17240202,32512,8
BU17240203,32525,8
BU17240204,32538,7
BU17240205,32551,9
BU17240206,32564,8
BU17240207,32577,8
BU17240208,32590,6
BU17240209,32603,0
BU17240210,32616,3
BU17240211,32629,1
BU17240301,32655,0
BU17240302,32668,5
BU17240303,32681,1
BU17240304,32694,5
BU17240306,32707,2
BU17240307,32720,3
BU17240401,32746,6
BU17240402,32759,3
BU17240403,32772,5
BU17240404,32785,5
BU17240405,32798,6
BU17240406,32811,3
BU17240407,32824,0
BU17240408,32837,2
BU17240409,32850,3
BU17240501,32876,14
BU17240502,32889,8
BU17240503,32902,6
BU17240504,32915,1
BU17240505,32928,4
BU17240601,32954,8
BU17240602,32967,2
BU17240603,32980,12
BU17240604,32993,17
BU17240605,33006,33
BU17240606,33019,6
BU17240607,33032,9
BU17240608,33045,8
BU17240609,33058,18
BU17240610,33071,7
BU17280000,38596,77
BU17280001,38609,13
BU17280002,38622,9
BU17280003,38635,42
BU17280004,38648,12
BU17280005,38661,17
BU17280006,38674,76
BU17280007,38687,2
BU17280008,38700,52
BU17280009,38713,36
BU17280100,38739,4
BU17280109,38752,2
BU17280200,38778,29
BU17280201,38791,6
BU17280202,38804,36
BU17280203,38817,10
BU17280204,38830,27
BU17280207,38843,20
BU17280208,38856,23
BU17280209,38869,20
BU17280300,38895,22
BU17280301,38908,4
BU17280309,38921,5
BU17280400,38947,13
BU17280409,38960,6
BU17741010,55249,41
BU17741011,55262,18
BU17741012,55275,6
BU17741013,55288,9
BU17741014,55301,21
BU17741015,55314,21
BU17741017,55327,4
BU17741020,55340,9
BU17741021,55353,5
BU17741050,55366,5
BU17741051,55379,3
BU17741099,55392,9
BU17741110,55418,5
BU17741198,55431,2
BU17741199,55444,7
BU17741210,55470,4
BU17741299,55483,3
BU17741398,55509,1
BU17741399,55522,7
BU17741410,55548,8
BU17741499,55561,27
BU17741510,55587,7
BU17741511,55600,23
BU17741512,55613,5
BU17741513,55626,11
BU17741514,55639,1
BU17741515,55652,5
BU17741516,55665,6
BU17741550,55678,6
BU17741598,55691,3
BU17741599,55704,2
BU17741610,55730,18
BU17741611,55743,8
BU17741612,55756,9
BU17741613,55769,2
BU17741614,55782,1
BU17741650,55795,3
BU17741699,55808,8
BU17741710,55834,16
BU17741799,55847,9
BU17741810,55873,34
BU17741899,55886,44
BU17741910,55912,18
BU17741999,55925,50
BU17742099,55951,3
BU17742199,55977,7
BU18590000,34579,41
BU18590002,34592,19
BU18590003,34605,10
BU18590004,34618,3
BU18590005,34631,1
BU18590006,34644,2
BU18590007,34657,15
BU18590008,34670,42
BU18590009,34683,12
BU18590010,34696,6
BU18590011,34709,24
BU18590012,34722,22
BU18590013,34735,13
BU18590014,34748,2
BU18590015,34761,17
BU18590016,34774,21
BU18590017,34787,2
BU18590018,34800,12
BU18590102,34826,4
BU18590104,34839,13
BU18590105,34852,3
BU18590106,34865,24
BU18590107,34878,16
BU18590108,34891,9
BU18590109,34904,42
BU18590110,34917,21
BU18590111,34930,4
BU18590112,34943,22
BU18590113,34956,9
BU18590114,34969,17
BU18590115,34982,4
BU18590116,34995,63
BU18590117,35008,5
BU18590118,35021,0
BU18590119,35034,39
BU18590120,35047,15
BU18590121,35060,2
BU18590122,35073,5
BU18590123,35086,12
BU18590124,35099,10
BU18590200,35125,10
BU18590206,35138,5
BU18590207,35151,17
BU18590209,35164,2
BU18590301,35190,1
BU18590302,35203,5
BU18590307,35216,17
BU18590308,35229,10
BU18590309,35242,26
BU18590310,35255,17
BU18590311,35268,6
BU18590312,35281,22
BU18590313,35294,0
BU18590314,35307,19
BU18590315,35320,23
BU18590316,35333,20
BU18590317,35346,12
BU18590318,35359,26
BU18590319,35372,18
BU18590405,35398,26
BU18590406,35411,10
BU18590407,35424,3
BU18590408,35437,10
