WijkenEnBuurten,ID,GeregistreerdeMisdrijven_1
BU05460200,418729785,834.0
BU05460300,418731319,285.0
BU05460301,418732086,561.0
BU05460302,418732853,612.0
BU05460400,418734387,108.0
BU05460401,418735154,168.0
BU05460402,418735921,92.0
BU05460403,418736688,108.0
BU05460404,418737455,333.0
BU05460405,418738222,266.0
BU05460406,418738989,545.0
BU05460407,418739756,89.0
BU05460408,418740523,178.0
BU05460409,418741290,20.0
BU05460500,418742824,188.0
BU05460501,418743591,86.0
BU05460502,418744358,390.0
BU05460503,418745125,158.0
BU05460504,418745892,190.0
BU05460505,418746659,147.0
BU05460506,418747426,208.0
BU05460507,418748193,141.0
BU05460600,418749727,214.0
BU05460601,418750494,363.0
BU05460602,418751261,448.0
BU05460700,418752795,813.0
BU05460701,418753562,162.0
BU05460702,418754329,93.0
BU05460703,418755096,112.0
BU05460704,418755863,120.0
BU05460800,418757397,321.0
BU05460801,418758164,72.0
BU05460802,418758931,66.0
BU05460803,418759698,162.0
BU05460804,418760465,34.0
BU05460805,418761232,71.0
BU05460900,418762766,100.0
BU05460901,418763533,161.0
BU05460902,418764300,146.0
BU05460903,418765067,299.0
BU05470000,418767368,87.0
BU05470001,418768135,163.0
BU05470002,418768902,30.0
BU05470003,418769669,50.0
BU05470004,418770436,76.0
BU05470005,418771203,118.0
BU05470006,418771970,185.0
BU05470007,418772737,54.0
BU05470008,418773504,118.0
BU05470009,418774271,80.0
BU05470010,418775038,94.0
BU05470100,418776572,52.0
BU05470101,418777339,37.0
BU05470102,418778106,4.0
BU05470103,418778873,135.0
BU05470200,418780407,22.0
BU05470201,418781174,79.0
BU05470202,418781941,77.0
BU05470203,418782708,74.0
BU05470204,418783475,30.0
BU05530101,419046556,38.0
BU05530102,419047323,52.0
BU05530103,419048090,34.0
BU05530104,419048857,58.0
BU05530105,419049624,83.0
BU05530201,419051158,82.0
BU05530202,419051925,166.0
BU05530203,419052692,111.0
BU05530204,419053459,34.0
BU05530205,419054226,81.0
BU05530301,419055760,17.0
BU05530302,419056527,46.0
BU05530303,419057294,118.0
BU05530304,419058061,80.0
BU05530305,419058828,6.0
BU05530306,419059595,31.0
BU05530307,419060362,28.0
BU05530401,419061896,6.0
BU05530402,419062663,20.0
BU05530403,419063430,6.0
BU05530404,419064197,20.0
BU05530405,419064964,179.0
BU05560101,419232937,294.0
BU05560201,419234471,207.0
BU05560202,419235238,74.0
BU05560203,419236005,128.0
BU05560301,419237539,211.0
BU05560302,419238306,114.0
BU05560303,419239073,103.0
BU05560401,419240607,159.0
BU05560402,419241374,81.0
BU05560403,419242141,389.0
BU05560404,419242908,51.0
BU05560405,419243675,10.0
BU05560501,419245209,167.0
BU05560502,419245976,122.0
BU05560601,419247510,104.0
BU05560602,419248277,85.0
BU05560701,419249811,18.0
BU05560702,419250578,20.0
BU05560801,419252112,73.0
BU05690101,419979228,219.0
BU05690102,419979995,0.0
BU05690103,419980762,122.0
BU05690104,419981529,4.0
BU05690105,419982296,30.0
BU05690106,419983063,0.0
BU05690207,419984597,2.0
BU05690308,419986131,20.0
BU05690309,419986898,48.0
BU05690410,419988432,0.0
BU05690411,419989199,2.0
BU05690512,419990733,24.0
BU05690513,419991500,2.0
BU05690614,419993034,46.0
BU05690615,419993801,8.0
BU05690616,419994568,2.0
BU05690617,419995335,22.0
BU05690718,419996869,14.0
BU05690819,419998403,2.0
BU05690920,419999937,50.0
BU05690921,420000704,6.0
BU05690922,420001471,8.0
BU05690923,420002238,8.0
BU05690924,420003005,8.0
BU05690925,420003772,6.0
BU05690926,420004539,57.0
BU05690927,420005306,14.0
BU05691028,420006840,85.0
BU05691029,420007607,146.0
BU05691030,420008374,36.0
BU05691031,420009141,18.0
BU05691132,420010675,12.0
BU05691133,420011442,2.0
BU05691134,420012209,0.0
BU05691235,420013743,56.0
BU05691236,420014510,38.0
BU05691337,420016044,92.0
BU05750000,420358126,68.0
BU05750001,420358893,163.0
BU05750002,420359660,269.0
BU05750003,420360427,55.0
BU05750004,420361194,136.0
BU05750005,420361961,86.0
BU05750006,420362728,34.0
BU05750007,420363495,64.0
BU05750100,420365029,54.0
BU05750101,420365796,52.0
BU05750102,420366563,22.0
BU05750103,420367330,18.0
BU05750104,420368097,67.0
BU05750105,420368864,96.0
BU05750106,420369631,86.0
BU05750107,420370398,186.0
BU05750108,420371165,174.0
BU05750109,420371932,22.0
BU05750110,420372699,98.0
BU05750111,420373466,90.0
BU05750112,420374233,28.0
BU05750113,420375000,57.0
BU05750200,420376534,58.0
BU05750201,420377301,30.0
BU05750202,420378068,18.0
BU05750203,420378835,156.0
BU05750204,420379602,101.0
BU05750205,420380369,12.0
BU05750300,420381903,88.0
BU05750301,420382670,44.0
BU05750302,420383437,28.0
BU05750303,420384204,34.0
BU05750304,420384971,167.0
BU05750305,420385738,26.0
BU05750306,420386505,60.0
BU05750307,420387272,42.0
BU05750308,420388039,8.0
BU05750309,420388806,54.0
BU05750310,420389573,36.0
BU05750400,420391107,4.0
BU05750401,420391874,152.0
BU05750402,420392641,2.0
BU05750500,420394175,53.0
BU05750501,420394942,26.0
BU05790101,420421020,71.0
BU05790102,420421787,316.0
BU05790201,420423321,128.0
BU05790202,420424088,36.0
BU05790203,420424855,294.0
BU05790204,420425622,74.0
BU05790205,420426389,64.0
BU05790301,420427923,87.0
BU05790302,420428690,63.0
BU05790401,420430224,154.0
BU05790402,420430991,42.0
BU05790403,420431758,134.0
BU05790404,420432525,59.0
BU05790501,420434059,233.0
BU05790502,420434826,58.0
BU05890101,421028484,10.0
BU05890102,421029251,10.0
BU05890201,421030785,130.0
BU05890202,421031552,30.0
BU05890203,421032319,66.0
BU05890204,421033086,34.0
BU05890205,421033853,14.0
BU05890206,421034620,14.0
BU05890207,421035387,2.0
BU05890208,421036154,26.0
BU05890209,421036921,0.0
BU05890210,421037688,4.0
BU05890211,421038455,28.0
BU05890212,421039222,6.0
BU05890213,421039989,7.0
BU05890301,421041523,2.0
BU05890302,421042290,16.0
BU05890401,421043824,24.0
BU05900101,421130495,42.0
BU05900102,421131262,184.0
BU05900103,421132029,118.0
BU05900104,421132796,20.0
BU05900105,421133563,62.0
BU05900106,421134330,44.0
BU05900107,421135097,118.0
BU05900201,421136631,106.0
BU05900202,421137398,40.0
BU05900203,421138165,12.0
BU05900204,421138932,0.0
BU05900301,421140466,171.0
BU05900302,421141233,152.0
BU05900303,421142000,14.0
BU05900304,421142767,24.0
BU05900401,421144301,100.0
BU05900402,421145068,29.0
BU05900501,421146602,48.0
BU05900502,421147369,128.0
BU05900503,421148136,111.0
BU05900504,421148903,23.0
BU05900601,421150437,71.0
BU05900602,421151204,12.0
BU05900701,421152738,24.0
BU05900702,421153505,60.0
BU05900703,421154272,50.0
BU05900704,421155039,14.0
BU05900705,421155806,10.0
BU05900801,421157340,17.0
BU05900802,421158107,10.0
BU05900901,421159641,51.0
BU05900902,421160408,12.0
BU05900903,421161175,8.0
BU05900904,421161942,0.0
BU05970100,421477179,580.0
BU05970200,421478713,513.0
BU05970300,421480247,290.0
BU05970400,421481781,261.0
BU05970500,421483315,80.0
BU05970600,421484849,404.0
BU05970700,421486383,550.0
BU05970800,421487917,254.0
BU05970900,421489451,74.0
BU05971000,421490985,342.0
BU05971100,421492519,14.0
BU05971200,421494053,74.0
BU05990110,421713415,6595.0
BU05990111,421714182,1967.0
BU05990112,421714949,6600.0
BU05990113,421715716,3041.0
BU05990118,421716483,827.0
BU05990119,421717250,1054.0
BU05990320,421718784,1040.0
BU05990321,421719551,1367.0
BU05990322,421720318,1018.0
BU05990323,421721085,1500.0
BU05990324,421721852,2694.0
BU05990325,421722619,2177.0
BU05990327,421723386,1173.0
BU05990328,421724153,58.0
BU05990329,421724920,754.0
BU05990451,421726454,961.0
BU05990452,421727221,6.0
BU05990454,421727988,88.0
BU05990455,421728755,458.0
BU05990456,421729522,696.0
BU05990457,421730289,34.0
BU05990515,421731823,1564.0
BU05990516,421732590,905.0
BU05990531,421733357,1185.0
BU05990532,421734124,1361.0
BU05990534,421734891,1049.0
BU05990535,421735658,2645.0
BU05990558,421736425,527.0
BU05990660,421737959,2104.0
BU05990661,421738726,1087.0
BU05990662,421739493,881.0
BU05990664,421740260,346.0
BU05990665,421741027,645.0
BU05990814,421742561,1294.0
BU05990836,421743328,570.0
BU05990837,421744095,928.0
BU05990841,421744862,1930.0
BU05990842,421745629,1272.0
BU05990843,421746396,463.0
BU05990845,421747163,783.0
BU05990847,421747930,753.0
BU05991017,421749464,751.0
BU05991079,421750231,1007.0
BU05991080,421750998,2241.0
BU05991081,421751765,1658.0
BU05991082,421752532,1598.0
BU05991085,421753299,774.0
BU05991086,421754066,1288.0
BU05991087,421754833,856.0
BU05991088,421755600,260.0
BU05991283,421757134,1330.0
BU05991284,421757901,1806.0
BU05991289,421758668,4069.0
BU05991290,421759435,974.0
BU05991391,421760969,271.0
BU05991444,421762503,856.0
BU05991446,421763270,178.0
BU05991448,421764037,823.0
BU05991449,421764804,1573.0
BU05991463,421765571,2318.0
BU05991466,421766338,1410.0
BU05991467,421767105,1888.0
BU05991468,421767872,843.0
BU05991570,421769406,553.0
BU05991571,421770173,1825.0
BU05991572,421770940,1684.0
BU05991573,421771707,2469.0
BU05991574,421772474,1624.0
BU05991575,421773241,426.0
BU05991576,421774008,1957.0
BU05991577,421774775,1566.0
BU05991578,421775542,786.0
BU05991593,421776309,128.0
BU05991692,421777843,1101.0
BU05991699,421778610,2149.0
BU05991701,421780144,271.0
BU05991702,421780911,503.0
BU05991703,421781678,60.0
BU05991853,421783212,1206.0
BU05991926,421784746,697.0
BU05992194,421786280,395.0
BU05992196,421787047,206.0
BU05992198,421787814,327.0
BU05992295,421789348,181.0
BU05992306,421790882,438.0
BU05992307,421791649,139.0
BU05992308,421792416,327.0
BU05992459,421793950,286.0
BU05992540,421795484,34.0
BU05992704,421797018,748.0
BU05992705,421797785,0.0
BU06030111,421540073,256.0
BU06030112,421540840,152.0
BU06030221,421542374,462.0
BU06030222,421543141,209.0
BU06030223,421543908,64.0
BU06030224,421544675,441.0
BU06030225,421545442,68.0
BU06030391,421546976,70.0
BU06030392,421547743,230.0
BU06030431,421549277,100.0
BU06030432,421550044,101.0
BU06030434,421550811,329.0
BU06030581,421552345,631.0
BU06030633,421553879,438.0
BU06030641,421554646,4.0
BU06030642,421555413,284.0
BU06030643,421556180,588.0
BU06030771,421557714,577.0
BU06030772,421558481,40.0
BU06030851,421560015,62.0
BU06030852,421560782,231.0
BU06030853,421561549,70.0
BU06030854,421562316,328.0
BU06030961,421563850,416.0
BU06030962,421564617,37.0
BU06030963,421565384,52.0
BU06031064,421566918,143.0
BU06031082,421567685,60.0
BU06031083,421568452,48.0
BU06031084,421569219,116.0
BU06031193,421570753,24.0
BU06031194,421571520,94.0
BU06060001,421894427,702.0
BU06060002,421895194,160.0
BU06060003,421895961,1988.0
BU06060004,421896728,72.0
BU06060101,421898262,61.0
BU06060102,421899029,121.0
BU06060103,421899796,192.0
BU06060104,421900563,333.0
BU06060105,421901330,128.0
BU06060106,421902097,167.0
BU06060107,421902864,103.0
BU06060108,421903631,128.0
BU06060109,421904398,192.0
BU06060110,421905165,184.0
BU06060111,421905932,28.0
BU06060201,421907466,82.0
BU06060202,421908233,96.0
BU06060203,421909000,140.0
BU06060301,421910534,231.0
BU06060302,421911301,149.0
BU06060303,421912068,191.0
BU06060304,421912835,110.0
BU06060305,421913602,88.0
BU06060306,421914369,63.0
BU06060307,421915136,145.0
BU06060308,421915903,103.0
BU06060309,421916670,256.0
BU06060310,421917437,93.0
BU06060401,421918971,151.0
BU06060402,421919738,98.0
BU06060403,421920505,152.0
BU06060404,421921272,70.0
BU06060501,421922806,176.0
BU06060502,421923573,48.0
BU06060503,421924340,183.0
BU06060504,421925107,96.0
BU06060505,421925874,309.0
BU06060506,421926641,75.0
BU06060507,421927408,55.0
BU06060601,421928942,140.0
BU06060602,421929709,92.0
BU06060603,421930476,146.0
BU06060604,421931243,62.0
BU06060605,421932010,66.0
BU06060606,421932777,178.0
BU06060607,421933544,287.0
BU06060608,421934311,184.0
BU06060609,421935078,117.0
BU06060610,421935845,369.0
BU06060701,421937379,100.0
BU06060702,421938146,112.0
BU06060703,421938913,235.0
BU06060704,421939680,67.0
BU06060705,421940447,200.0
BU06060706,421941214,113.0
BU06060801,421942748,78.0
BU06060802,421943515,298.0
BU06060901,421945049,104.0
BU06060902,421945816,91.0
BU06060903,421946583,99.0
BU06060904,421947350,97.0
BU06061001,421948884,30.0
BU06061002,421949651,36.0
BU06061003,421950418,28.0
BU06061004,421951185,63.0
BU06061005,421951952,50.0
BU06061006,421952719,13.0
BU06061007,421953486,12.0
BU06061101,421955020,46.0
BU06061102,421955787,22.0
BU06100101,422080041,82.0
BU06100102,422080808,19.0
BU06100103,422081575,62.0
BU06100104,422082342,26.0
BU06100105,422083109,14.0
BU06100106,422083876,21.0
BU06100107,422084643,151.0
BU06100108,422085410,14.0
BU06100109,422086177,2.0
BU06100201,422087711,35.0
BU06100202,422088478,55.0
BU06100203,422089245,64.0
BU06100204,422090012,35.0
BU06100205,422090779,6.0
BU06100206,422091546,14.0
BU06100207,422092313,59.0
BU06100208,422093080,130.0
BU06100209,422093847,59.0
BU06100210,422094614,46.0
BU06100211,422095381,42.0
BU06100301,422096915,94.0
BU06100302,422097682,75.0
BU06100303,422098449,56.0
BU06100304,422099216,18.0
BU06100305,422099983,60.0
BU06100306,422100750,20.0
BU06100307,422101517,13.0
BU06100401,422103051,2.0
BU06100402,422103818,2.0
BU06100403,422104585,114.0
BU06100404,422105352,44.0
BU06100405,422106119,2.0
BU06100406,422106886,68.0
BU06130101,411597452,92.0
BU06130102,411598219,68.0
BU06130103,411598986,0.0
BU06130104,411599753,6.0
BU06130205,411601287,181.0
BU06130207,411602054,6.0
BU06130308,411603588,102.0
BU06130309,411604355,56.0
BU06130310,411605122,90.0
BU06130311,411605889,87.0
BU06130312,411606656,220.0
BU06130313,411607423,35.0
BU06130414,411608957,159.0
BU06130415,411609724,43.0
BU06130416,411610491,90.0
BU06130417,411611258,57.0
BU06130418,411612025,60.0
BU06130419,411612792,44.0
BU06130420,411613559,5.0
BU06130521,411615093,152.0
BU06130522,411615860,26.0
BU06130623,411617394,76.0
BU06130624,411618161,102.0
BU06130625,411618928,18.0
BU06130626,411619695,104.0
BU06130706,411621229,122.0
BU06220101,423877889,367.0
BU06220102,423878656,703.0
BU06220103,423879423,778.0
BU06220104,423880190,97.0
BU06220201,423881724,276.0
BU06220202,423882491,349.0
BU06220203,423883258,282.0
BU06220204,423884025,201.0
BU06220205,423884792,24.0
BU06220301,423886326,103.0
BU06220302,423887093,0.0
BU06220303,423887860,16.0
BU06220304,423888627,48.0
BU06220305,423889394,22.0
BU06220306,423890161,120.0
BU06220307,423890928,121.0
BU06220401,423892462,96.0
BU06220402,423893229,567.0
BU06220403,423893996,156.0
BU06220404,423894763,34.0
BU06220501,423896297,108.0
BU06220502,423897064,74.0
BU06220503,423897831,239.0
BU06220504,423898598,352.0
BU06220505,423899365,14.0
BU06220601,423900899,124.0
BU06220602,423901666,144.0
BU06220603,423902433,172.0
BU06220604,423903200,274.0
BU06220605,423903967,54.0
BU06220606,423904734,195.0
BU06220701,423906268,115.0
BU06220702,423907035,92.0
BU06220703,423907802,109.0
BU06220704,423908569,192.0
BU06220705,423909336,8.0
BU06220706,423910103,167.0
BU06220707,423910870,4.0
BU06220708,423911637,58.0
BU06220801,423913171,260.0
BU06260001,424042794,261.0
BU06260002,424043561,166.0
BU06260004,424044328,320.0
BU06260006,424045095,75.0
BU06260007,424045862,208.0
BU06260008,424046629,83.0
BU06260009,424047396,18.0
BU06260010,424048163,78.0
BU06260011,424048930,183.0
BU06260012,424049697,96.0
BU06260013,424050464,106.0
BU06260014,424051231,25.0
BU06270101,424246049,35.0
BU06270102,424246816,29.0
BU06270103,424247583,64.0
BU06270104,424248350,51.0
BU06270105,424249117,14.0
BU06270106,424249884,173.0
BU06270202,424251418,206.0
BU06270203,424252185,48.0
BU06270204,424252952,221.0
BU06270205,424253719,150.0
BU06270301,424255253,59.0
BU06270302,424256020,132.0
BU06270303,424256787,115.0
BU06270304,424257554,81.0
BU06270401,424259088,320.0
BU06270402,424259855,56.0
BU06270403,424260622,18.0
BU06270404,424261389,49.0
BU06270405,424262156,78.0
BU06270406,424262923,6.0
BU06270407,424263690,113.0
BU06270408,424264457,52.0
BU06290000,424302040,63.0
BU06290001,424302807,52.0
BU06290002,424303574,65.0
BU06290003,424304341,72.0
BU06290004,424305108,61.0
BU06290005,424305875,92.0
BU06290006,424306642,42.0
BU06290007,424307409,16.0
BU06290008,424308176,78.0
BU06290009,424308943,42.0
BU06290100,424310477,72.0
BU06290101,424311244,248.0
BU06290102,424312011,98.0
BU06290103,424312778,411.0
BU06290104,424313545,108.0
BU06290105,424314312,246.0
BU06290106,424315079,46.0
BU06290107,424315846,8.0
BU06290108,424316613,120.0
BU06290109,424317380,210.0
BU06290110,424318147,20.0
BU06320101,424925611,462.0
BU06320102,424926378,213.0
BU06320103,424927145,24.0
BU06320104,424927912,514.0
BU06320105,424928679,125.0
BU06320106,424929446,322.0
BU06320201,424930980,34.0
BU06320202,424931747,192.0
BU06320203,424932514,208.0
BU06320204,424933281,44.0
BU06320301,424934815,184.0
BU06320302,424935582,44.0
BU06320303,424936349,291.0
BU06320304,424937116,140.0
BU06320305,424937883,97.0
BU06320401,424939417,34.0
BU06320402,424940184,12.0
BU06320501,424941718,16.0
BU06320502,424942485,6.0
BU06320503,424943252,50.0
BU06320601,424944786,148.0
BU06320602,424945553,248.0
BU06320603,424946320,56.0
BU06320604,424947087,355.0
BU06320605,424947854,16.0
BU06320606,424948621,6.0
BU06320701,424950155,50.0
BU06320702,424950922,6.0
BU06320703,424951689,61.0
BU06320801,424953223,43.0
BU06320802,424953990,32.0
BU06370101,425223974,134.0
BU06370102,425224741,20.0
BU06370103,425225508,92.0
BU06370104,425226275,68.0
BU06370105,425227042,48.0
BU06370106,425227809,48.0
BU06370201,425229343,266.0
BU06370202,425230110,668.0
BU06370203,425230877,328.0
BU06370204,425231644,109.0
BU06370205,425232411,61.0
BU06370206,425233178,70.0
BU06370301,425234712,36.0
BU06370302,425235479,127.0
BU06370303,425236246,143.0
BU06370304,425237013,6.0
BU06370305,425237780,45.0
BU06370306,425238547,81.0
BU06370307,425239314,79.0
BU06370401,425240848,69.0
BU06370402,425241615,42.0
BU06370403,425242382,60.0
BU06370404,425243149,326.0
BU06370501,425244683,97.0
BU06370502,425245450,67.0
BU06370503,425246217,111.0
BU06370504,425246984,91.0
BU06370505,425247751,77.0
BU06370506,425248518,109.0
BU06370507,425249285,16.0
BU06370508,425250052,208.0
BU06370509,425250819,100.0
BU06370510,425251586,83.0
BU06370511,425252353,65.0
BU06370512,425253120,171.0
BU06370513,425253887,102.0
BU06370601,425255421,104.0
BU06370602,425256188,87.0
BU06370603,425256955,60.0
BU06370604,425257722,59.0
BU06370605,425258489,28.0
BU06370606,425259256,28.0
BU06370607,425260023,40.0
BU06370608,425260790,33.0
BU06370609,425261557,77.0
BU06370610,425262324,157.0
BU06370611,425263091,126.0
BU06370612,425263858,29.0
BU06370613,425264625,178.0
BU06370614,425265392,18.0
BU06370701,425266926,132.0
BU06370702,425267693,115.0
BU06370703,425268460,30.0
BU06370704,425269227,46.0
BU06370705,425269994,30.0
BU06370706,425270761,40.0
BU06370707,425271528,44.0
BU06370708,425272295,46.0
BU06370709,425273062,54.0
BU06370710,425273829,55.0
BU06370801,425275363,61.0
BU06370802,425276130,103.0
BU06370803,425276897,116.0
BU06370804,425277664,72.0
BU06370805,425278431,56.0
BU06370806,425279198,80.0
BU06370807,425279965,96.0
BU06370808,425280732,143.0
BU06370809,425281499,69.0
BU06370810,425282266,63.0
BU06370811,425283033,149.0
BU06370812,425283800,53.0
BU06370813,425284567,102.0
BU06370814,425285334,60.0
BU06370901,425286868,13.0
BU06370902,425287635,50.0
BU06370903,425288402,56.0
BU06370904,425289169,52.0
BU06370905,425289936,30.0
BU06370906,425290703,64.0
BU06370907,425291470,12.0
BU06370908,425292237,61.0
BU06370909,425293004,20.0
BU06371001,425294538,76.0
BU06371002,425295305,30.0
BU06371003,425296072,80.0
BU06371004,425296839,121.0
BU06371005,425297606,122.0
BU06371006,425298373,46.0
BU06371007,425299140,52.0
BU06371008,425299907,28.0
BU06371009,425300674,54.0
BU06371010,425301441,12.0
BU06371011,425302208,54.0
BU06371012,425302975,82.0
BU06371013,425303742,49.0
BU06371014,425304509,56.0
BU06371015,425305276,22.0
BU06371016,425306043,55.0
BU06371017,425306810,190.0
BU06371101,425308344,63.0
BU06371102,425309111,16.0
BU06371103,425309878,67.0
BU06371104,425310645,44.0
BU06371105,425311412,103.0
BU06371106,425312179,32.0
BU06371107,425312946,8.0
BU06371108,425313713,22.0
BU06371109,425314480,22.0
BU06371110,425315247,49.0
BU06371111,425316014,78.0
BU06371112,425316781,32.0
BU06371113,425317548,10.0
BU06371114,425318315,35.0
BU06371115,425319082,76.0
BU06371116,425319849,76.0
BU06371117,425320616,6.0
BU06371118,425321383,146.0
BU06371119,425322150,138.0
BU06371201,425323684,24.0
BU06371202,425324451,4.0
BU06371203,425325218,24.0
BU06371204,425325985,173.0
BU06371205,425326752,16.0
BU06371206,425327519,2.0
BU06371207,425328286,12.0
BU06371301,425329820,128.0
BU06371302,425330587,43.0
BU06371303,425331354,58.0
BU06371304,425332121,6.0
BU06371305,425332888,65.0
BU06371306,425333655,26.0
BU06371307,425334422,114.0
BU06371308,425335189,30.0
BU06371401,425336723,2.0
BU06371402,425337490,23.0
BU06371403,425338257,6.0
BU06371404,425339024,24.0
BU06371405,425339791,71.0
BU06371406,425340558,5.0
BU06371407,425341325,12.0
BU06371408,425342092,23.0
BU06371409,425342859,13.0
BU06371410,425343626,0.0
BU06371411,425344393,112.0
BU06371501,425345927,218.0
BU06380001,425348228,44.0
BU06380002,425348995,22.0
BU06380003,425349762,27.0
BU06380004,425350529,7.0
BU06380005,425351296,36.0
BU06380006,425352063,4.0
BU06380007,425352830,38.0
BU06380101,425354364,14.0
BU06380202,425355898,16.0
BU06380303,425357432,14.0
BU06380404,425358966,2.0
BU06380909,425360500,44.0
BU06381004,425362034,12.0
BU06381005,425362801,10.0
BU06381006,425363568,78.0
BU06381007,425364335,8.0
BU06381010,425365102,26.0
BU06381011,425365869,12.0
BU06381012,425366636,12.0
BU06381013,425367403,22.0
BU06420101,425487822,34.0
BU06420102,425488589,26.0
BU06420103,425489356,0.0
BU06420104,425490123,12.0
BU06420105,425490890,8.0
BU06420106,425491657,14.0
BU06420107,425492424,18.0
BU06420108,425493191,78.0
BU06420109,425493958,56.0
BU06420110,425494725,42.0
BU06420111,425495492,276.0
BU06420112,425496259,97.0
BU06420113,425497026,12.0
BU06420114,425497793,30.0
BU06420115,425498560,18.0
BU06420201,425500094,22.0
BU06420202,425500861,10.0
BU06420203,425501628,46.0
BU06420204,425502395,2.0
BU06420205,425503162,42.0
BU06420206,425503929,191.0
BU06420207,425504696,18.0
BU06420208,425505463,54.0
BU06420209,425506230,48.0
BU06420301,425507764,30.0
BU06420302,425508531,28.0
BU06420303,425509298,88.0
BU06420304,425510065,65.0
BU06420305,425510832,36.0
BU06420306,425511599,6.0
BU06420307,425512366,14.0
BU06420308,425513133,10.0
BU06420309,425513900,48.0
BU06420310,425514667,30.0
BU06420311,425515434,20.0
BU06420312,425516201,34.0
BU06420313,425516968,22.0
BU06420401,425518502,14.0
BU06420402,425519269,42.0
BU06420403,425520036,68.0
BU06420404,425520803,38.0
BU06420405,425521570,54.0
BU06420406,425522337,40.0
BU06420407,425523104,8.0
BU06420408,425523871,21.0
BU06420409,425524638,0.0
BU06420410,425525405,18.0
BU06420501,425526939,10.0
BU06420502,425527706,32.0
BU06420503,425528473,35.0
BU06420504,425529240,104.0
BU06420505,425530007,37.0
BU06420506,425530774,37.0
BU06420507,425531541,16.0
BU06420508,425532308,40.0
BU06420509,425533075,59.0
BU06420510,425533842,8.0
BU06420511,425534609,48.0
BU06420512,425535376,26.0
BU06420513,425536143,24.0
BU06420514,425536910,80.0
BU06420515,425537677,0.0
BU06420601,425539211,30.0
BU06420602,425539978,34.0
BU06420603,425540745,37.0
BU06420604,425541512,70.0
BU06420605,425542279,44.0
BU06420606,425543046,24.0
BU06420607,425543813,18.0
BU06420608,425544580,32.0
BU06420609,425545347,38.0
BU06420610,425546114,10.0
BU06420701,425547648,58.0
BU06420702,425548415,40.0
BU06420703,425549182,13.0
BU06420704,425549949,2.0
BU06420705,425550716,43.0
BU06420706,425551483,2.0
BU06420707,425552250,0.0
BU06420708,425553017,68.0
BU06420801,425554551,16.0
BU06420802,425555318,34.0
BU06420803,425556085,26.0
BU06420804,425556852,20.0
BU06420805,425557619,2.0
BU06420901,425559153,0.0
BU06420902,425559920,14.0
BU06420903,425560687,4.0
BU06420904,425561454,6.0
BU06420905,425562221,12.0
BU06420906,425562988,4.0
BU06420907,425563755,18.0
BU06540101,413916093,13.0
BU06540102,413916860,17.0
BU06540201,413918394,26.0
BU06540202,413919161,38.0
BU06540203,413919928,2.0
BU06540301,413921462,6.0
BU06540302,413922229,0.0
BU06540401,413923763,16.0
BU06540402,413924530,6.0
BU06540501,413926064,200.0
BU06540502,413926831,20.0
BU06540601,413928365,18.0
BU06540602,413929132,2.0
BU06540701,413930666,26.0
BU06540702,413931433,6.0
BU06540801,413932967,32.0
BU06540802,413933734,10.0
BU06540901,413935268,38.0
BU06540902,413936035,18.0
BU06540903,413936802,46.0
BU06541001,413938336,14.0
BU06541002,413939103,4.0
BU06541101,413940637,16.0
BU06541102,413941404,10.0
BU06541201,413942938,26.0
BU06541202,413943705,26.0
BU06541301,413945239,118.0
BU06541302,413946006,18.0
BU06541401,413947540,2.0
BU06541402,413948307,4.0
BU06541501,413949841,119.0
BU06541502,413950608,12.0
BU06640101,416036848,848.0
BU06640102,416037615,801.0
BU06640103,416038382,388.0
BU06640104,416039149,318.0
BU06640105,416039916,372.0
BU06640106,416040683,32.0
BU06640107,416041450,208.0
BU06640108,416042217,51.0
BU06640109,416042984,17.0
BU06640110,416043751,97.0
BU06640111,416044518,10.0
BU06640220,416046052,22.0
BU06640229,416046819,10.0
BU06640330,416048353,84.0
BU06640331,416049120,109.0
BU06640338,416049887,11.0
BU06640339,416050654,16.0
BU06640440,416052188,8.0
BU06640449,416052955,2.0
BU06640550,416054489,35.0
BU06640551,416055256,8.0
BU06640559,416056023,20.0
BU06640660,416057557,28.0
BU06640770,416059091,82.0
BU06640778,416059858,6.0
BU06640779,416060625,77.0
BU06640880,416062159,64.0
BU06640889,416062926,32.0
BU06640990,416064460,18.0
BU06680100,424443168,24.0
BU06680101,424443935,33.0
BU06680200,424445469,3.0
BU06680201,424446236,22.0
BU06680300,424447770,16.0
BU06680301,424448537,49.0
BU06680400,424450071,295.0
BU06680401,424450838,66.0
BU06680500,424452372,38.0
BU06680501,424453139,54.0
BU06680600,424454673,102.0
BU06680601,424455440,39.0
BU06680700,424456974,22.0
BU06680701,424457741,26.0
BU06680800,424459275,87.0
BU06680801,424460042,44.0
BU06770101,418052524,223.0
BU06770102,418053291,90.0
BU06770103,418054058,69.0
BU06770104,418054825,63.0
BU06770105,418055592,40.0
BU06770106,418056359,36.0
BU06770107,418057126,14.0
BU06770108,418057893,54.0
BU06770109,418058660,135.0
BU06770110,418059427,24.0
BU06770111,418060194,100.0
BU06770201,418061728,27.0
BU06770202,418062495,48.0
BU06770203,418063262,15.0
BU06770204,418064029,5.0
BU06770301,418065563,56.0
BU06770302,418066330,37.0
BU06770303,418067097,14.0
BU06770401,418068631,28.0
BU06770402,418069398,4.0
